Unnamed: 0,daily_screen_time,app_sessions,social_media_usage,gaming_time,notifications,night_usage,age,work_study_hours,stress_level,apps_installed,Addiction Score
8081,4,33,3,2,68,1,17,5,6,19,74.613
8082,6,22,2,0,51,1,54,6,4,24,43.659
8083,3,46,1,0,80,0,23,7,5,32,62.667
8084,8,32,0,1,79,3,21,4,3,27,72.50099999999999
8085,2,33,3,2,70,0,24,9,7,29,65.538
8086,4,39,2,3,80,3,28,4,5,49,79.002
8087,2,36,1,0,76,1,44,9,7,31,57.78299999999998
8088,6,23,2,3,79,2,38,8,5,36,70.686
8089,4,20,2,1,53,3,24,7,6,27,57.618
8090,3,17,1,1,49,2,54,5,3,22,37.68599999999999
8091,2,29,1,1,65,0,52,5,3,20,43.955999999999996
8092,4,36,0,1,43,1,35,7,5,19,46.035000000000004
8093,5,33,2,0,82,1,31,5,5,25,68.60699999999999
8094,3,24,2,0,45,0,31,6,3,22,35.57399999999999
8095,7,48,2,2,56,2,44,7,5,18,72.53399999999999
8096,2,38,0,1,78,2,43,4,7,19,69.16799999999999
8097,6,46,3,3,74,2,26,5,6,33,87.681
8098,6,38,2,0,75,1,20,7,5,35,67.122
8099,5,23,1,2,44,0,28,5,4,25,44.022
8100,6,24,1,0,59,1,44,8,5,20,49.40099999999999
8101,2,30,1,0,46,0,43,6,5,24,36.531
8102,5,23,1,1,59,1,37,10,3,19,45.73799999999999
8103,4,24,0,2,50,1,30,8,4,32,42.17399999999999
8104,7,40,0,0,80,1,18,7,6,23,72.237
8105,1,47,3,1,80,4,36,7,8,31,84.94200000000001
8106,4,33,1,1,75,0,21,4,8,26,69.861
8107,4,26,0,0,51,0,29,3,2,20,36.233999999999995
8108,2,36,3,3,79,0,40,3,8,35,76.494
8109,4,40,3,2,72,3,43,6,4,33,72.73200000000001
8110,1,28,3,0,52,0,27,9,0,31,29.766
8111,3,21,0,0,48,1,34,8,3,16,33.032999999999994
8112,1,19,1,1,41,0,38,6,0,27,19.239
8113,4,31,0,3,46,1,48,5,3,27,44.021999999999984
8114,2,31,1,1,72,2,40,3,5,38,57.980999999999995
8115,2,31,0,2,48,1,32,9,2,21,37.818
8116,4,37,1,0,69,0,37,6,8,37,59.13599999999999
8117,2,14,1,3,62,0,22,5,2,21,44.385
8118,5,39,1,1,69,2,25,4,6,27,71.544
8119,3,22,1,1,45,1,46,9,2,34,28.478999999999996
8120,5,34,1,0,68,3,16,9,7,30,68.70599999999997
8121,5,37,4,2,64,1,37,6,3,42,62.43599999999999
8122,4,21,2,0,58,0,20,11,5,20,45.968999999999994
8123,5,39,0,2,79,1,21,5,6,25,74.31599999999999
8124,3,26,2,0,45,0,24,6,4,22,39.897000000000006
8125,6,34,2,0,91,0,26,4,2,22,67.419
8126,3,16,0,2,46,1,40,7,5,19,39.434999999999995
8127,5,40,0,3,65,3,20,8,4,28,69.59699999999998
8128,3,31,1,1,51,0,46,7,5,22,43.36199999999999
8129,3,24,1,1,66,3,28,4,7,34,63.49199999999999
8130,2,40,3,1,73,2,30,4,4,20,70.45500000000001
8131,5,13,2,2,43,0,20,7,3,31,38.18099999999999
8132,9,29,1,1,80,0,42,8,7,28,69.99299999999998
8133,3,12,2,0,48,0,43,6,4,26,31.316999999999993
8134,4,32,1,0,66,1,31,3,3,31,51.28199999999999
8135,5,29,1,1,91,1,33,6,7,42,71.37899999999999
8136,5,17,1,0,42,1,42,5,4,24,35.409
8137,6,32,1,3,64,1,15,3,7,21,76.69199999999998
8138,0,23,2,0,48,0,43,4,3,26,30.09599999999999
8139,5,28,0,0,89,0,21,4,6,38,63.294
8140,2,35,1,2,54,1,28,5,0,22,43.59299999999999
8141,6,36,2,3,70,0,25,2,5,28,73.821
8142,5,22,0,0,43,0,28,6,6,24,38.708999999999996
8143,3,25,0,1,50,0,47,5,3,25,33.495
8144,0,21,1,1,45,0,47,8,0,35,15.774
8145,0,27,1,1,51,1,29,6,1,21,34.12199999999999
8146,2,23,0,0,45,2,29,5,0,22,28.215
8147,3,39,0,0,59,2,26,4,6,23,58.44299999999999
8148,7,23,4,0,59,1,49,9,3,22,51.974999999999994
8149,4,27,2,2,51,2,24,5,7,40,60.25799999999999
8150,4,25,0,0,57,0,47,6,4,19,38.676
8151,3,38,1,2,63,1,15,7,6,27,64.515
8152,3,25,1,0,57,1,20,4,3,32,43.097999999999985
8153,2,24,0,1,48,2,39,6,0,21,31.02
8154,3,32,2,0,55,1,24,4,0,17,43.626
8155,2,29,2,3,61,1,35,6,5,29,58.21199999999999
8156,2,29,1,1,68,1,39,5,6,26,56.09999999999999
8157,3,24,1,1,44,0,52,10,6,22,36.234
8158,3,25,0,0,75,0,24,7,7,25,54.615
8159,3,25,1,1,63,1,39,5,3,33,45.011999999999986
8160,2,36,4,2,69,1,26,0,6,26,75.93299999999999
8161,2,27,1,2,56,0,29,6,0,26,36.431999999999995
8162,5,46,2,2,66,2,19,4,4,33,73.656
8163,4,39,3,2,78,2,20,2,6,39,81.972
8164,5,35,1,3,63,2,38,8,5,35,63.855000000000004
8165,5,33,1,0,52,1,46,4,1,22,40.75499999999999
8166,4,38,3,2,60,0,38,5,9,36,69.366
8167,6,33,2,2,76,0,18,2,8,27,80.85000000000002
8168,5,31,4,3,76,0,34,4,4,24,74.085
8169,4,28,1,2,60,1,31,13,0,26,40.160999999999994
8170,1,17,2,0,54,0,30,9,6,24,38.379
8171,3,26,3,1,71,2,23,2,6,36,68.508
8172,3,26,2,0,51,0,52,9,2,25,30.953999999999994
8173,5,36,0,0,70,2,28,9,8,25,66.429
8174,2,34,4,2,70,2,37,8,6,23,72.13799999999999
8175,4,33,2,1,58,1,32,10,7,25,59.20199999999999
8176,3,36,3,1,71,0,44,2,6,23,66.39600000000002
8177,6,25,2,1,65,2,43,6,0,20,51.315000000000005
8178,3,26,2,2,50,0,41,7,4,24,44.385
8179,4,34,1,0,77,1,37,6,8,23,68.01299999999999
8180,1,37,0,1,64,0,17,6,5,16,53.262
8181,4,32,0,0,40,1,40,9,0,29,23.858999999999998
8182,7,38,0,0,78,1,18,4,3,34,62.89799999999999
8183,4,26,1,1,50,0,42,8,0,32,28.512
8184,3,27,1,1,53,1,21,5,3,29,44.81399999999999
8185,4,38,2,4,63,1,24,4,3,27,68.30999999999999
8186,5,28,1,2,70,3,17,7,2,26,63.590999999999994
8187,5,34,3,1,53,1,25,4,2,35,52.70099999999999
8188,10,44,1,0,66,1,36,6,6,22,72.53399999999999
8189,4,38,0,1,78,1,24,8,5,35,61.67699999999999
8190,7,37,2,0,68,0,27,6,4,25,61.413
8191,8,33,0,2,66,0,36,5,6,26,64.581
8192,5,27,1,0,50,0,33,6,1,33,32.50499999999999
8193,1,24,1,1,55,0,51,5,0,19,28.676999999999996
8194,0,22,2,0,61,1,40,8,4,31,38.082
8195,1,20,2,0,48,1,25,9,3,24,33.56099999999999
8196,4,23,0,3,82,3,33,7,3,26,65.736
8197,6,32,2,2,88,2,20,8,4,23,79.695
8198,9,36,2,3,80,1,42,4,6,38,82.56599999999999
8199,2,23,0,2,51,1,42,9,5,26,39.995999999999995
8200,2,32,2,0,67,2,39,3,7,32,61.775999999999996
8201,5,23,2,0,67,3,29,6,7,30,65.96699999999998
8202,0,18,1,1,52,1,21,6,3,30,34.61699999999999
8203,5,34,4,1,68,0,26,2,8,28,76.42799999999998
8204,5,20,2,1,68,0,15,6,3,33,51.61199999999998
8205,4,21,3,0,50,0,35,4,0,23,34.551
8206,5,45,2,2,66,2,27,2,7,27,81.54299999999999
8207,2,22,3,0,45,0,28,4,6,33,41.91
8208,4,33,2,1,64,2,27,5,8,25,71.57699999999998
8209,5,20,1,0,62,0,33,7,4,23,44.022
8210,3,41,0,0,36,1,45,6,4,19,36.795
8211,6,32,0,0,50,0,24,3,5,17,50.061
8212,5,35,4,2,68,3,15,9,8,24,86.856
8213,6,22,1,1,56,0,33,4,5,30,49.20299999999999
8214,4,31,2,2,51,0,20,8,3,25,48.939
8215,3,21,1,1,49,1,21,8,0,31,30.888
8216,3,23,1,0,58,0,33,5,6,30,44.35199999999999
8217,2,28,2,1,45,2,40,8,0,35,31.812
8218,7,33,2,0,61,3,43,7,3,21,60.455999999999996
8219,3,45,3,2,66,0,21,5,6,23,72.56700000000001
8220,4,32,2,0,78,1,20,2,6,28,69.96
8221,4,24,1,0,70,1,40,6,6,40,51.215999999999994
8222,3,41,2,0,78,0,23,8,8,29,69.13499999999998
8223,3,21,1,0,54,1,22,8,1,22,34.61699999999999
8224,4,22,0,1,50,0,22,5,4,26,40.062
8225,3,29,1,0,59,0,43,6,1,21,35.639999999999986
8226,4,24,2,1,46,0,24,9,2,32,35.244
8227,4,37,0,2,74,0,17,5,3,32,58.47599999999999
8228,4,34,2,0,90,2,27,5,4,33,70.818
8229,3,28,3,3,79,1,43,5,7,26,75.636
8230,3,42,3,0,62,1,39,6,8,28,66.16499999999999
8231,3,27,0,2,64,3,26,5,7,26,65.63699999999999
8232,4,40,4,3,80,1,39,5,8,29,87.84599999999999
8233,2,40,2,2,71,1,38,6,4,21,63.95400000000001
8234,3,40,1,2,59,1,39,6,4,27,55.47299999999999
8235,2,34,3,1,74,1,26,6,9,24,75.372
8236,1,37,3,4,68,1,17,9,7,31,74.21699999999997
8237,3,26,3,0,48,2,33,6,7,22,55.407
8238,4,32,4,0,69,0,21,6,3,34,56.69400000000001
8239,3,29,2,0,55,0,36,9,5,30,42.63599999999999
8240,4,23,3,3,63,1,34,4,3,33,58.509
8241,2,31,1,1,50,1,24,6,5,34,45.705
8242,2,24,0,1,47,1,37,10,3,37,28.479000000000003
8243,7,29,2,0,77,2,28,6,4,25,68.211
8244,1,25,2,2,65,2,30,5,7,32,62.23799999999999
8245,5,18,2,4,66,2,28,7,7,24,73.128
8246,6,36,1,1,51,0,40,4,2,27,45.342
8247,3,25,4,3,70,1,19,3,3,20,69.95999999999998
8248,3,32,2,2,82,1,18,5,6,26,75.04199999999999
8249,7,29,3,2,55,2,35,6,6,34,67.28699999999999
8250,3,27,0,0,45,1,39,7,2,22,30.261000000000003
8251,7,31,1,1,78,1,26,8,4,23,66.39599999999999
8252,1,25,1,0,48,0,45,4,0,17,24.782999999999994
8253,4,32,0,2,42,1,33,8,0,26,33.297
8254,5,43,3,3,57,1,39,8,8,33,73.854
8255,4,31,2,2,67,1,15,3,9,19,79.19999999999999
8256,2,33,2,0,75,0,41,5,4,30,52.107
8257,5,34,1,0,63,2,39,8,8,39,60.35699999999999
8258,4,26,1,1,44,0,45,12,1,23,26.795999999999996
8259,5,24,0,1,59,1,47,4,3,13,47.22299999999999
8260,4,36,1,0,54,1,21,5,6,31,54.31799999999998
8261,3,29,2,1,59,0,17,7,6,33,53.65799999999999
8262,5,43,4,1,69,1,21,3,7,32,80.68499999999999
8263,2,21,3,0,44,0,31,4,4,31,36.333
8264,5,36,3,2,63,2,22,2,6,30,76.65899999999999
8265,4,40,3,3,66,1,19,5,8,34,80.42099999999999
8266,5,28,4,2,65,0,16,8,7,26,71.18099999999998
8267,5,27,0,4,68,0,34,3,3,28,58.24499999999999
8268,4,32,3,1,59,3,27,3,5,25,68.67299999999999
8269,2,23,0,2,49,0,48,11,2,18,28.644
8270,2,31,4,0,61,1,36,2,8,29,64.845
8271,3,22,1,0,37,0,54,7,6,28,29.205
8272,5,34,1,1,52,1,43,7,0,29,38.74199999999998
8273,3,29,0,0,43,0,42,8,2,16,27.39
8274,4,43,3,4,72,2,32,6,3,33,76.494
8275,5,28,0,1,44,1,46,6,3,32,35.96999999999999
8276,4,36,1,1,78,2,36,6,3,23,63.920999999999985
8277,2,34,3,0,67,1,20,8,5,25,59.13599999999998
8278,3,28,1,3,52,1,29,9,3,27,47.18999999999999
8279,4,31,4,2,73,0,24,5,8,35,75.66900000000001
8280,5,37,1,1,62,1,20,5,5,21,63.492000000000004
8281,5,38,1,1,75,0,34,5,8,25,71.082
8282,6,43,3,2,61,0,32,6,5,36,66.396
8283,2,25,0,0,49,1,32,4,0,24,27.785999999999998
8284,5,26,0,0,60,0,45,4,1,21,36.49799999999999
8285,1,27,0,3,55,1,37,3,1,27,40.326
8286,6,31,3,1,64,0,20,6,5,42,60.35699999999999
8287,5,37,3,2,73,2,24,5,8,26,85.272
8288,3,36,0,4,73,2,25,5,5,33,70.851
8289,4,23,1,1,62,2,26,9,6,25,56.56199999999999
8290,3,30,5,1,79,3,41,4,6,34,78.60599999999998
8291,3,26,1,1,45,0,21,9,3,21,36.66299999999999
8292,5,28,0,0,62,2,23,7,6,23,57.024
8293,7,40,2,0,68,0,30,6,6,37,64.053
8294,1,23,2,0,40,1,34,7,4,31,31.41599999999999
8295,5,31,2,2,77,0,39,1,5,19,70.95
8296,0,27,2,2,44,0,24,5,7,30,46.56299999999999
8297,4,33,3,1,85,1,25,5,8,32,80.355
8298,3,28,1,0,37,0,49,4,3,24,28.577999999999992
8299,1,26,2,0,59,1,38,10,4,35,38.544
8300,5,26,0,1,52,1,37,5,2,21,41.448
8301,4,42,2,3,69,1,16,6,3,18,72.10499999999999
8302,5,38,1,1,65,2,32,3,3,29,61.24799999999998
8303,7,38,2,3,71,2,27,6,3,46,71.016
8304,5,21,1,1,54,1,49,7,4,14,45.86999999999999
8305,0,38,4,2,67,0,20,4,5,29,64.878
8306,6,30,2,1,74,0,21,8,7,43,65.14199999999998
8307,7,27,1,0,75,1,40,8,9,26,68.77199999999998
8308,3,42,2,0,63,0,33,4,5,37,54.35099999999999
8309,2,41,2,2,71,0,18,4,5,22,68.11200000000001
8310,2,26,1,2,46,1,22,7,2,20,40.523999999999994
8311,3,19,2,1,46,1,49,3,6,23,45.573
8312,4,34,2,1,63,1,18,2,3,37,57.684
8313,3,27,0,1,60,2,30,6,0,25,40.458000000000006
8314,8,41,1,0,62,2,34,5,8,34,71.775
8315,4,29,0,0,46,0,50,8,6,26,36.13499999999999
8316,8,44,0,2,71,1,23,3,4,33,71.973
8317,3,26,2,0,55,0,23,7,4,20,44.814
8318,4,38,4,3,61,1,42,6,3,43,61.643999999999984
8319,4,36,0,1,70,1,30,8,9,31,66.03299999999997
8320,4,33,1,1,62,0,38,8,5,24,51.513
8321,3,32,0,1,74,0,23,7,8,23,63.03
8322,2,23,0,0,45,1,27,3,6,35,37.752
8323,7,40,4,2,68,2,28,7,5,29,80.42099999999999
8324,6,41,0,3,78,2,38,7,4,27,73.06200000000001
8325,3,30,2,1,71,1,26,4,5,31,61.643999999999984
8326,4,45,2,1,52,3,31,8,3,33,57.71699999999999
8327,4,33,2,1,81,2,30,4,7,35,75.53699999999999
8328,5,17,2,1,54,0,33,8,4,24,43.494
8329,6,32,4,0,60,0,39,3,7,25,65.86799999999998
8330,2,28,1,0,48,1,53,10,2,25,28.182000000000002
8331,2,24,1,0,46,2,48,5,5,23,39.963
8332,5,39,1,0,67,2,19,5,2,35,56.82600000000001
8333,0,33,1,0,57,2,30,5,7,36,50.556
8334,3,42,0,2,70,0,31,2,7,33,65.66999999999999
8335,4,24,0,0,47,1,27,6,4,29,37.257
8336,2,33,4,2,87,0,32,4,9,30,82.96199999999999
8337,7,35,2,1,65,2,43,5,3,27,63.22800000000001
8338,5,28,1,0,50,1,28,3,0,30,37.092000000000006
8339,5,33,1,0,82,2,40,4,3,35,61.182
8340,2,26,0,0,55,1,50,7,0,23,26.465999999999998
8341,4,35,0,0,85,4,23,5,4,34,69.86100000000002
8342,2,31,1,0,51,0,54,6,3,25,32.769000000000005
8343,6,39,4,1,62,2,35,8,5,23,71.973
8344,1,14,1,1,54,0,23,7,0,27,25.343999999999998
8345,5,25,0,2,87,1,15,6,2,32,61.742999999999974
8346,1,20,1,2,79,1,16,3,3,35,55.10999999999999
8347,5,27,0,0,45,0,21,8,2,22,32.900999999999996
8348,4,53,5,0,64,1,38,6,3,41,64.416
8349,2,31,2,0,33,1,46,5,4,35,31.449
8350,5,34,2,3,80,3,43,4,4,36,76.725
8351,9,29,0,0,76,0,42,4,8,24,68.27699999999999
8352,2,31,2,0,52,2,32,2,2,23,46.266000000000005
8353,1,36,1,1,51,2,23,6,5,27,51.44699999999999
8354,2,19,1,1,47,1,32,5,1,22,31.944
8355,4,37,4,2,58,1,37,6,5,31,64.97699999999999
8356,3,38,5,2,51,1,34,5,3,36,58.31099999999999
8357,1,21,1,0,35,0,25,10,7,20,31.448999999999995
8358,3,23,2,2,54,0,36,8,4,31,43.62599999999999
8359,6,39,1,1,53,0,17,3,4,30,56.00099999999998
8360,6,37,0,2,74,1,40,6,3,25,61.90799999999999
8361,1,14,2,1,51,1,54,10,6,27,36.23399999999999
8362,5,30,2,2,73,0,24,4,3,20,64.185
8363,7,36,2,1,67,0,44,6,4,31,59.26799999999999
8364,3,28,2,0,70,2,19,3,4,29,60.258
8365,5,19,1,0,34,1,52,4,4,28,30.393
8366,5,23,1,3,71,1,29,11,3,44,52.503
8367,6,28,1,0,72,0,20,8,7,28,61.31399999999999
8368,4,42,1,1,63,1,15,5,6,28,65.99999999999999
8369,5,27,1,0,55,0,51,3,3,22,41.150999999999996
8370,9,35,2,0,75,0,16,5,6,30,73.25999999999998
8371,4,32,2,2,67,0,41,10,4,38,51.809999999999995
8372,5,48,5,1,64,1,21,6,7,33,80.78399999999999
8373,3,32,1,2,47,0,49,7,0,28,31.34999999999999
8374,5,22,3,1,60,2,18,3,7,33,67.815
8375,4,23,0,0,47,1,32,7,1,34,27.257999999999992
8376,1,23,1,0,54,0,22,7,5,23,38.874
8377,5,26,3,0,54,0,26,2,3,29,48.675
8378,3,34,4,2,64,1,37,8,7,23,70.15799999999999
8379,3,26,1,0,55,0,44,6,5,24,40.755
8380,3,18,2,0,52,2,53,4,5,25,44.02199999999999
8381,5,35,2,1,38,0,29,4,3,18,45.672
8382,2,24,2,0,54,1,44,7,2,24,35.772
8383,3,26,2,1,72,2,36,6,6,24,64.35
8384,0,38,3,0,68,2,33,5,8,30,66.627
8385,4,36,1,3,88,1,34,3,5,36,75.76799999999999
8386,5,22,2,1,61,2,43,5,6,33,57.91500000000001
8387,3,28,0,3,84,0,40,2,8,27,71.77499999999999
8388,3,24,0,1,55,0,35,7,2,17,35.739
8389,5,33,5,1,67,1,15,8,6,33,73.19399999999999
8390,3,29,2,0,73,3,16,8,8,30,71.34599999999999
8391,7,35,0,1,67,2,30,5,3,25,61.544999999999995
8392,4,33,2,1,76,2,34,1,5,29,71.14800000000001
8393,6,39,3,0,67,1,18,3,6,27,73.35899999999998
8394,2,26,1,2,64,0,29,6,1,24,42.73499999999999
8395,4,29,1,1,40,0,36,7,5,20,40.82099999999999
8396,3,27,0,0,64,2,18,0,5,25,56.95799999999999
8397,7,32,3,1,74,3,26,6,6,32,79.92599999999999
8398,0,30,0,1,53,1,21,7,1,26,33.263999999999996
8399,5,40,1,1,52,1,37,6,7,36,57.518999999999984
8400,5,24,1,1,86,0,29,6,8,20,71.84100000000001
8401,0,21,2,1,52,1,27,5,0,22,33.132000000000005
8402,6,27,1,2,61,0,43,6,6,47,52.20599999999999
8403,5,30,0,2,78,1,35,5,3,24,60.95099999999999
8404,3,34,0,0,96,1,38,4,6,22,69.89399999999999
8405,1,32,2,0,61,0,33,7,6,22,49.565999999999995
8406,4,17,0,2,42,2,45,5,3,23,37.455
8407,6,38,2,2,78,1,15,5,5,26,78.77099999999999
8408,5,33,4,1,72,1,16,6,5,26,73.49099999999999
8409,3,20,0,0,50,2,30,8,5,17,41.613
8410,3,34,0,1,90,0,38,0,5,34,64.482
8411,4,23,2,1,54,1,22,2,4,21,53.855999999999995
8412,3,37,1,0,56,1,22,6,4,27,49.565999999999995
8413,5,33,3,0,74,1,26,5,4,31,64.41599999999998
8414,4,43,2,2,72,2,38,3,4,29,72.13799999999999
8415,6,35,4,2,69,3,22,4,4,36,79.13399999999999
8416,5,26,2,0,54,2,40,3,7,23,59.631
8417,4,21,0,1,47,2,39,6,5,24,43.395
8418,1,28,3,0,62,1,50,8,0,24,36.16799999999999
8419,4,27,1,1,49,0,41,5,1,21,35.441999999999986
8420,2,28,2,2,84,0,27,7,3,27,59.730000000000004
8421,4,30,2,0,50,1,38,1,4,26,48.774
8422,1,32,1,0,47,1,35,5,4,33,36.795
8423,5,33,2,0,74,0,21,7,5,28,61.314
8424,5,20,2,0,59,0,31,7,5,25,47.35499999999999
8425,5,52,2,0,56,2,20,5,5,32,67.056
8426,2,35,0,0,62,1,40,7,9,34,53.690999999999995
8427,4,38,3,1,81,0,42,5,3,16,66.89099999999999
8428,3,28,2,1,57,1,46,7,3,34,43.26299999999998
8429,0,22,0,1,48,2,24,8,2,28,31.019999999999992
8430,3,37,0,2,60,2,29,7,4,27,56.001000000000005
8431,5,36,3,2,78,1,42,5,6,26,76.75799999999998
8432,4,32,1,1,69,1,40,5,5,21,59.862
8433,1,25,0,1,49,0,34,6,0,30,23.100000000000005
8434,2,17,3,1,33,2,20,5,0,25,31.383000000000003
8435,4,18,0,1,45,0,22,7,3,17,34.32
8436,3,23,1,1,43,1,38,6,3,24,35.838
8437,6,31,2,3,64,1,25,6,5,31,68.34299999999999
8438,5,25,2,3,66,1,41,4,6,32,65.868
8439,3,20,1,0,53,0,48,8,4,16,34.74899999999999
8440,0,18,1,0,45,1,51,4,5,20,31.482000000000003
8441,3,26,2,0,52,1,50,8,0,27,30.327
8442,1,32,2,1,47,1,47,7,3,22,39.336000000000006
8443,6,30,3,1,60,1,38,6,7,30,65.34
8444,10,41,1,0,66,0,42,5,3,38,57.321
8445,3,35,4,3,67,1,19,6,3,31,68.244
8446,2,30,1,0,52,0,43,3,2,33,32.472
8447,5,32,5,1,81,0,26,2,8,34,83.259
8448,7,31,0,4,67,0,39,6,7,30,68.73899999999999
8449,5,34,1,3,79,1,24,7,6,29,75.04199999999999
8450,3,24,2,1,41,2,46,6,3,25,39.336
8451,5,39,2,1,78,2,33,6,3,27,69.06899999999999
8452,3,28,0,1,38,1,41,7,3,23,31.944000000000003
8453,3,24,2,0,54,1,39,9,2,23,37.157999999999994
8454,7,27,0,2,68,3,35,7,8,37,71.18099999999998
8455,5,38,0,1,61,2,19,7,5,31,60.291000000000004
8456,5,39,4,2,62,1,19,8,3,38,64.87799999999997
8457,3,32,4,3,66,1,34,3,7,37,73.82099999999998
8458,7,42,3,2,61,0,43,6,5,28,67.65
8459,4,45,2,1,74,1,24,5,7,32,75.27300000000001
8460,5,32,0,0,69,2,34,5,4,32,55.011
8461,3,18,0,1,45,1,44,7,6,29,36.168
8462,4,25,0,1,31,0,22,3,6,23,38.577000000000005
8463,3,33,3,4,68,2,19,4,5,28,77.81400000000001
8464,3,39,2,3,48,2,26,5,8,30,69.53099999999999
8465,5,31,0,0,63,2,35,8,3,30,47.619
8466,5,36,0,1,69,2,22,7,9,27,73.062
8467,5,41,2,0,70,0,19,4,6,34,66.0
8468,1,27,1,0,55,1,35,9,2,26,32.96699999999999
8469,5,34,3,1,74,0,39,3,3,30,61.94099999999998
8470,2,37,2,1,60,1,45,3,5,31,55.07699999999999
8471,1,27,3,0,44,0,30,7,4,17,38.676
8472,2,31,3,2,79,1,27,5,6,28,72.17099999999998
8473,3,26,2,1,53,0,35,9,6,23,47.42099999999999
8474,4,38,2,2,54,1,38,7,6,22,61.71000000000001
8475,4,23,2,0,46,0,33,8,5,21,40.49099999999999
8476,4,35,1,0,77,2,18,7,7,29,70.19099999999999
8477,3,33,0,0,56,2,25,6,1,17,43.065000000000005
8478,4,22,1,0,46,0,43,7,5,28,34.81499999999999
8479,5,31,3,0,39,0,40,5,5,18,46.266
8480,4,38,0,1,81,1,16,8,3,33,60.32399999999999
8481,0,35,3,1,67,2,18,4,7,40,66.32999999999998
8482,7,32,3,2,73,4,20,7,7,21,90.552
8483,1,48,1,1,80,2,18,5,7,30,76.36199999999998
8484,5,23,0,1,70,1,49,5,6,27,54.94499999999999
8485,4,23,0,0,48,2,47,7,4,29,36.33299999999999
8486,5,43,4,1,56,2,16,3,5,27,74.57999999999998
8487,6,20,1,1,49,0,47,5,6,20,46.52999999999999
8488,6,24,0,1,72,0,27,5,4,38,51.513
8489,6,40,3,0,72,0,20,7,8,43,71.247
8490,4,26,2,2,43,0,21,8,3,31,41.282999999999994
8491,4,24,4,2,60,1,16,5,3,37,58.509
8492,5,25,0,2,64,1,26,6,5,29,56.16599999999998
8493,0,20,0,1,60,0,53,7,0,24,22.340999999999998
8494,2,24,0,0,47,0,37,5,1,29,23.066999999999997
8495,7,35,2,2,73,2,18,10,9,34,83.226
8496,6,38,1,0,65,2,25,3,3,31,60.62099999999999
8497,4,34,3,0,70,1,17,5,4,28,63.39299999999999
8498,1,28,2,1,42,1,39,6,5,26,40.821
8499,3,29,0,0,47,0,32,8,0,26,24.09
8500,6,28,0,1,75,2,32,6,5,38,61.47899999999999
8501,2,22,1,0,54,0,23,3,0,18,32.175
8502,3,22,1,2,55,1,29,5,4,27,48.080999999999996
8503,1,33,3,2,68,1,42,8,5,29,58.937999999999974
8504,5,18,0,2,61,0,22,8,5,24,49.202999999999996
8505,4,33,3,0,66,1,45,8,4,29,54.153
8506,4,33,3,0,68,1,21,5,3,20,60.85199999999999
8507,2,11,1,1,51,0,40,6,1,26,24.618000000000002
8508,2,30,3,1,51,2,52,4,5,23,53.262
8509,3,26,4,0,72,2,29,5,7,29,69.63
8510,8,34,2,3,77,2,33,9,6,33,80.883
8511,7,37,4,1,69,0,45,7,7,30,72.303
8512,2,21,1,1,40,2,21,6,4,24,39.93
8513,7,13,2,1,49,0,28,3,3,26,43.955999999999996
8514,3,32,4,0,66,0,25,6,4,37,54.516
8515,1,43,1,2,72,3,34,7,5,22,69.465
8516,0,27,1,0,47,0,35,5,6,25,36.49799999999999
8517,5,37,3,1,82,3,20,5,5,30,82.53299999999999
8518,8,27,2,2,78,1,29,7,6,20,77.41799999999999
8519,6,34,5,0,67,2,32,8,9,26,81.01499999999999
8520,2,26,2,1,52,2,50,5,5,24,48.839999999999996
8521,1,19,3,1,53,1,36,5,2,29,38.577000000000005
8522,3,20,1,1,56,0,47,3,5,27,42.437999999999995
8523,4,35,2,1,58,1,39,6,4,51,48.609
8524,5,32,0,3,42,0,26,5,4,17,49.400999999999996
8525,4,34,3,2,65,1,26,4,8,35,73.65599999999999
8526,9,37,0,1,88,1,34,4,2,32,69.201
8527,3,21,2,1,41,0,37,6,3,30,32.43899999999999
8528,4,39,4,1,65,0,19,7,5,30,65.90100000000001
8529,3,30,1,1,54,1,50,9,5,28,44.021999999999984
8530,1,36,1,0,45,2,43,7,5,25,42.009
8531,2,30,0,0,53,1,43,11,0,22,25.937999999999995
8532,5,31,2,3,80,3,20,3,8,33,89.82600000000001
8533,3,42,2,0,76,1,21,5,5,30,66.69299999999998
8534,1,25,1,3,63,2,28,9,2,30,48.18
8535,3,29,1,0,55,1,44,10,5,20,43.29599999999999
8536,7,40,2,2,72,2,42,5,4,31,73.35899999999998
8537,5,42,0,1,72,3,30,3,3,22,68.70599999999997
8538,3,26,2,0,61,0,25,6,4,22,47.652
8539,1,21,2,1,53,0,43,8,5,27,38.081999999999994
8540,5,35,3,0,55,1,37,7,5,29,55.50599999999997
8541,2,25,1,2,53,0,22,7,3,28,41.05199999999999
8542,3,25,2,2,71,1,42,7,5,25,59.23499999999999
8543,1,27,1,1,40,0,31,9,5,30,32.208
8544,4,41,2,0,83,0,34,4,5,31,66.69299999999998
8545,4,20,1,1,41,2,46,8,3,26,35.07899999999999
8546,6,25,0,0,55,0,31,8,1,29,33.065999999999995
8547,4,19,0,0,36,1,36,7,0,23,19.668
8548,4,15,1,1,53,0,54,6,4,38,32.472
8549,4,23,3,1,53,0,26,3,4,17,52.635
8550,4,34,2,2,70,1,18,3,9,28,79.398
8551,2,20,0,0,54,2,41,5,6,21,43.49399999999999
